x,y
5.378626565951265,90.50104781462566
10.216145152050032,90.66861403514307
15.053663738148785,90.78730677467622
19.891182324247538,91.01538301926935
24.728700910346305,91.15222876602522
29.566219496445058,91.35284276892244
34.40373808254381,91.52739091529473
39.24125666864258,91.69495713581213
44.07877525474133,91.81364987534529
48.91629384084008,91.94630646658823
53.75381242693885,92.03008957684693
58.5913310130376,92.14180039052519
63.428849599136356,92.3023846851877
68.26636818523511,92.42805935057575
73.10388677133389,92.48391475741488
77.94140535743264,92.61657134865783
82.7789239435314,92.72828216233609
87.61644252963015,92.79111949503012
92.4539611157289,92.90981223456328
97.29147970182768,93.00057727067686
102.12899828792644,93.12625193606492
106.96651687402519,93.17512541704914
111.80403546012394,93.27287237901763
116.6415540462227,93.37061934098611
121.47907263232145,93.39854704440569
126.31659121842023,93.52422170979374
131.15410980451898,93.54516748735841
135.99162839061773,93.66386022689157
140.8291469767165,93.7197156337307
145.66666556281524,93.82444452155407
150.504184148914,93.92219148352255
155.34170273501277,94.02692037134592
160.17922132111153,94.06881192647528
165.01673990721028,94.12466733331442
169.85425849330903,94.25732392455735
174.69177707940779,94.2922335538318
179.52929566550657,94.33412510896116
184.3668142516053,94.43187207092964
189.20433283770407,94.45979977434921
194.04185142380285,94.51565518118834
198.87937000990158,94.59943829144703
203.71688859600036,94.68322140170574
208.55440718209908,94.72511295683509
213.39192576819786,94.83682377051335
218.2294443542966,94.92060688077206
223.06696294039537,94.9694803617563
227.90448152649415,95.0462815461601
232.74200011259288,95.06722732372478
237.57951869869166,95.19988391496773
242.41703728479038,95.2138477666775
247.25455587088916,95.22781161838728
252.09207445698794,95.33952243206555
256.9295930430867,95.3814139871949
261.7671116291855,95.4651970974536
266.60463021528415,95.49312480087318
271.4421488013829,95.52105250429273
276.2796673874817,95.58388983698676
281.1171859735805,95.63974524382589
285.95470455967927,95.74447413164927
290.79222314577794,95.81429339019817
295.6297417318767,95.85618494532753
300.4672603179755,95.87014879703732
305.3047789040743,95.9678957590058
310.14229749017306,96.01676923999004
314.97981607627173,96.11451620195852
319.8173346623705,96.15640775708786
324.6548532484693,96.17037160879765
329.4923718345681,96.25415471905634
334.32989042066686,96.28906434833081
339.1674090067655,96.28906434833081
344.0049275928643,96.31699205175038
348.8424461789631,96.43568479128353
353.67996476506187,96.44964864299331
358.51748335116065,96.53343175325202
363.3550019372593,96.58928716009115
368.1925205233581,96.6311787152205
373.0300391094569,96.74288952889876
377.86755769555566,96.74288952889876
382.70507628165444,96.74288952889876
387.5425948677531,96.7987449357379
392.3801134538519,96.89649189770638
397.2176320399507,96.89649189770638
402.05515062604945,96.90347382356127
406.8926692121481,97.02216656309443
411.7301877982469,97.050094266514
416.5677063843457,97.13387737677269
421.40522497044446,97.2036966353216
426.24274355654325,97.2036966353216
431.0802621426419,97.2036966353216
435.9177807287407,97.2944616714352
440.7552993148395,97.35729900412923
445.59281790093826,97.51090137293684
450.4303364870369,97.51090137293684
455.2678550731357,97.51090137293684
460.1053736592345,97.51090137293684
464.94289224533327,97.65053989003468
469.78041083143205,97.66450374174445
474.6179294175307,97.66450374174445
479.4554480036295,97.66450374174445
484.2929665897283,97.7901784071325
489.13048517582706,97.81810611055207
493.96800376192584,97.81810611055207
498.8055223480245,97.81810611055207
503.6430409341233,97.92981692423034
508.4805595202221,97.97170847935969
513.3180781063209,98.05549158961838
518.1555966924195,98.1253108481673
522.9931152785183,98.1253108481673
527.8306338646171,98.1253108481673
532.6681524507159,98.209093958426
537.5056710368146,98.27891321697491
542.3431896229133,98.32778669795916
547.1807082090121,98.43251558578254
552.0182267951109,98.43251558578254
556.8557453812097,98.43251558578254
561.6932639673084,98.4604432892021
566.5307825534071,98.58611795459015
571.3683011395059,98.58611795459015
576.2058197256047,98.58611795459015
581.0433383117035,98.58611795459015
585.8808568978022,98.64895528728417
590.7183754839009,98.73972032339776
595.5558940699997,98.75368417510755
600.3934126560985,98.81652150780157
605.2309312421972,98.83746728536624
610.068449828296,98.89332269220537
614.9059684143947,98.89332269220537
619.7434870004935,98.94917809904452
624.5810055865923,99.046925061013
629.418524172691,99.046925061013
634.2560427587898,99.046925061013
639.0935613448885,99.10278046785213
643.9310799309873,99.20052742982061
648.768598517086,99.2075093556755
653.6061171031848,99.20052742982061
658.4436356892836,99.20052742982061
663.2811542753823,99.2843105400793
668.1186728614811,99.35412979862822
672.9561914475798,99.43325829165033
677.7937100336786,99.54962372256519
682.6312286197774,99.5426417967103
687.4687472058761,99.55660564842009
692.3062657919749,99.5426417967103
697.1437843780736,99.63340683282388
701.9813029641724,99.66133453624346
706.8188215502711,99.66133453624346
711.6563401363699,99.77304534992172
716.4938587224686,99.81493690505107
721.3313773085674,99.7870092016315
726.1688958946662,99.81493690505107
731.0064144807649,99.81493690505107
735.8439330668637,99.96853927385868
740.6814516529624,99.96853927385868
745.5189702390612,99.96853927385868
750.35648882516,99.96853927385868
755.1940074112587,100.08723201339184
760.0315259973574,100.1221416426663
764.8690445834562,100.1221416426663
769.706563169555,100.1291235685212
774.5440817556538,100.1221416426663
779.3816003417525,100.19196090121523
784.2191189278512,100.27574401147392
789.05663751395,100.27574401147392
793.8941561000488,100.32461749245816
798.7316746861476,100.39443675100708
803.5691932722463,100.38745482515219
808.406711858345,100.42934638028153
813.2442304444438,100.43632830613643
818.0817490305426,100.54803911981469
822.9192676166414,100.58294874908916
827.75678620274,100.58294874908916
832.5943047888388,100.70862341447719
837.4318233749376,100.73655111789677
842.2693419610364,100.73655111789677
847.1068605471352,100.73655111789677
851.9443791332338,100.73655111789677
856.7818977193326,100.79938845059078
861.6194163054314,100.89015348670438
866.4569348915302,100.89015348670438
871.2944534776288,100.89713541255927
876.1319720637276,100.89015348670438
880.9694906498264,100.98790044867286
885.8070092359252,101.04375585551199
890.644527822024,101.04375585551199
895.4820464081226,101.05073778136688
900.3195649942214,101.05073778136688
905.1570835803202,101.06470163307667
909.994602166419,101.19735822431961
914.8321207525178,101.19735822431961
919.6696393386164,101.23226785359407
924.5071579247152,101.35096059312723
929.344676510814,101.35096059312723
934.1821950969128,101.35096059312723
939.0197136830116,101.35096059312723
943.8572322691102,101.35096059312723
948.694750855209,101.4626714068055
953.5322694413077,101.50456296193484
958.3697880274066,101.50456296193484
963.2073066135052,101.65118340488756
968.0448251996041,101.65816533074246
972.8823437857028,101.65816533074246
977.7198623718015,101.65816533074246
982.5573809579004,101.65816533074246
987.394899543999,101.65816533074246
992.2324181300979,101.7838399961305
997.0699367161966,101.81176769955007
1001.2477936769184,101.8021675514996
0,89.85507246376812
