x,y
0.009999999999999995, 2.785761138902674
0.013844086021505372, 2.827
0.020000000000000004, 2.873538266321686
0.02526881720430106, 2.913666666666667
0.030000000000000013, 2.9496628610288096
0.039999999999999994, 3.008400139658971
0.05, 3.0585309033929193
0.06000000000000001, 3.0977037384435184
0.06999999999999999, 3.1313464617737248
0.07999999999999997, 3.1562820201682547
0.09000000000000001, 3.181008959816236
0.09999999999999999, 3.197968044906613
0.10999999999999997, 3.212246973648246
0.11999999999999998, 3.222711810613211
0.13, 3.2344051597419656
0.14, 3.2399757755264114
0.15000000000000002, 3.2488960529889828
0.16000000000000003, 3.253601594816651
0.17000000000000004, 3.2583911230628457
0.18000000000000005, 3.2621705944353803
0.19000000000000006, 3.266627352134337
0.20000000000000007, 3.2690313635962562
0.21000000000000008, 3.272705259564886
0.22000000000000008, 3.2726777663255873
0.2300000000000001, 3.2773084366776613
0.2400000000000001, 3.27744922905523
0.25000000000000006, 3.278586659497875
0.26000000000000006, 3.2822418292030493
0.2700000000000001, 3.2822192667550874
0.2800000000000001, 3.2822196367937373
0.2900000000000001, 3.286981438075696
0.30000000000000004, 3.2869900352965047
0.3100000000000001, 3.2869899941235285
0.3200000000000001, 3.289277544055037
0.3300000000000001, 3.2917606941430924
0.34000000000000014, 3.2917608094900284
0.3500000000000001, 3.291806500830299
0.36000000000000015, 3.2955179342003182
0.3700000000000001, 3.295577363347948
0.38000000000000017, 3.2955774086473855
0.3900000000000002, 3.2955771604489126
0.40000000000000024, 3.2973480117192495
0.41000000000000025, 3.301293135771007
0.42000000000000026, 3.301302326495024
0.43000000000000027, 3.3013023356271964
0.4400000000000003, 3.3047151821740908
0.4500000000000003, 3.3070271454732554
0.4600000000000003, 3.307027236524446
0.4700000000000003, 3.3070272614517897
0.4800000000000003, 3.308520255376454
0.4900000000000003, 3.3108438412575616
0.5000000000000002, 3.310843853234134
0.5100000000000002, 3.3108438523155326
0.5200000000000002, 3.312084117758193
0.5300000000000002, 3.315614962970217
0.5400000000000003, 3.3156146356590677
0.5500000000000003, 3.315459382638341
0.5600000000000003, 3.317490364348721
0.5700000000000003, 3.321339773496466
0.5800000000000003, 3.321339534862371
0.5900000000000003, 3.3213395101759318
0.6000000000000003, 3.3218212806813034
0.6100000000000003, 3.325176742208593
0.6200000000000003, 3.3251561387911366
0.6300000000000003, 3.3251561271364065
0.6400000000000003, 3.328061782245956
0.6500000000000002, 3.3300139199666954
0.6600000000000004, 3.3299843468968717
0.6700000000000004, 3.329926875002105
0.6800000000000004, 3.3317701097481724
0.6900000000000004, 3.3337434363192195
0.7000000000000004, 3.333743630826021
0.7100000000000005, 3.333743466635016
0.7200000000000004, 3.3395339393732373
0.7300000000000004, 3.3394684345985106
0.7400000000000004, 3.3394684421275698
0.7500000000000003, 3.339424281151293
0.7600000000000005, 3.343927383800921
0.7700000000000005, 3.345192996540999
0.7800000000000004, 3.345193529658584
0.7900000000000005, 3.347053472082889
0.8000000000000005, 3.349032089466859
0.8100000000000005, 3.348934505258286
0.8200000000000004, 3.35011841098772
0.8300000000000005, 3.3537809494474216
0.8400000000000005, 3.3537807349029976
0.8500000000000004, 3.3543634707690737
0.8600000000000005, 3.3595594801773028
0.8700000000000006, 3.358550689529336
0.8800000000000006, 3.362920725104823
0.8900000000000005, 3.3633222405588317
0.9000000000000006, 3.363666553502186
0.9100000000000006, 3.3680885966078313
0.9200000000000006, 3.36905233239071
0.9300000000000006, 3.3719041148107993
0.9400000000000006, 3.3776283002549046
0.9500000000000006, 3.3823640743797
0.9600000000000006, 3.3871792825522022
0.9700000000000006, 3.392992914244575
0.9776905602617008, 3.401708147576589
0.9833172063752824, 3.4117550868770006
0.9891689183334074, 3.4218020261774122
0.9938953010688161, 3.432407128772291
0.9965960912033354, 3.448593864311843
0.9992968813378547, 3.461431620084591
1.001322473938744, 3.4753857024462738
1.0024478031614603, 3.4910142746913584
1.0042483299178064, 3.5044101937585737
1.004698461606893, 3.5166897862368542
1.0064989883632391, 3.5295275420096024
1.0091997784977584, 3.541248971193416
0.00510752688172042, 2.7136666666666667
0.0010752688172043084, 2.6719999999999997
