x,y
0.04531967646222057, 3.3800871711390013
0.23330488151851458, 3.3485138896182325
0.7972604966873966, 3.3056066096028287
0.9604519774011306, 3.289051094890511
1.235892641818749, 3.276462042045196
1.8833972370126508, 3.253794045055926
2.363803872156512, 3.2448887605244274
2.711864406779662, 3.2744525547445256
2.7397742822691002, 3.256222759019062
2.7397742822691002, 3.3007491816765566
2.8024360172878646, 3.328994225544139
3.3663916324567476, 3.347704318297187
3.6723163841807915, 3.294890510948905
3.679700307550571, 3.3185597507395546
3.679700307550571, 3.3412277477288246
3.679700307550571, 3.2683663288347424
4.0138962276506485, 3.2473174744875632
4.494302862794512, 3.2367930473139737
4.995596742944628, 3.2319356193877016
5.496890623094745, 3.232745190708747
5.998184503244862, 3.2254590488193386
6.37415491335745, 3.227887762782475
6.440677966101695, 3.289051094890511
6.497175141242939, 3.2686131386861312
6.530809250904363, 3.3120831801711916
7.000772263545097, 3.3347511771604617
7.376742673657685, 3.333132034518371
7.43940440867645, 3.3023683243186475
7.627389613732743, 3.2416504752402457
8.12868349388286, 3.2319356193877016
8.629977374032979, 3.2286973341035203
9.131271254183094, 3.2246494774982932
9.632565134333213, 3.2246494774982932
10.071197279464563, 3.227887762782475
10.196520749502092, 3.2570323303401074
10.225988700564969, 3.28029197080292
10.225988700564969, 3.2978102189781024
10.384505954558389, 3.317750179418509
10.885799834708504, 3.330703320555235
11.261770244821093, 3.3234171786658266
11.261770244821093, 3.2910343258240125
11.324431979839858, 3.255413187698017
11.63774065493368, 3.231126048066656
12.139034535083798, 3.2246494774982932
12.640328415233913, 3.2222207635351574
13.141622295384032, 3.2181729069299307
13.64291617553415, 3.2181729069299307
14.144210055684265, 3.2157441929667945
14.645503935834384, 3.214934621645749
15.146797815984502, 3.2141250503247036
15.648091696134617, 3.2060293371142503
16.149385576284736, 3.205219765793205
16.65067945643485, 3.2068389084352957
16.776002926472383, 3.231126048066656
16.776002926472383, 3.2635089009084703
16.836158192090394, 3.28029197080292
16.963988131528676, 3.299849657986506
17.402620276660027, 3.311273608850146
17.778590686772617, 3.3120831801711916
17.84125242179138, 3.2829386126135587
17.85310734463277, 3.254014598540146
17.85310734463277, 3.2364963503649635
18.029237626847674, 3.2173633356088853
18.530531506997793, 3.2060293371142503
19.031825387147908, 3.2027910518300686
19.533119267298027, 3.2019814805090236
