x,y
0.04884441417810062, 1958.753849798626
0.05856537530266345, 2068.3250414593704
0.06634214420231369, 2188.853352286188
0.07411891310196392, 2287.467424780858
0.07800729755178906, 2440.8670931058996
0.08578406645143935, 2583.309642264867
0.09161664312617704, 2681.923714759536
0.09550502757600213, 2791.49490642028
0.09939341202582727, 2901.0660980810235
0.11300275760021519, 3207.8654347311067
0.12077952649986548, 3350.307983890074
0.12661210317460317, 3492.750533049041
0.13244467984934086, 3635.1930822080076
0.1402214487489911, 3733.8071547026775
0.14410983319881623, 3887.206823027719
0.15188660209846652, 3996.7780146884625
0.15966337099811675, 4117.306325515281
0.167440139897767, 4226.877517176025
0.17521690879741728, 4369.320066334992
0.18493786992198005, 4544.633972992182
0.21993332997040624, 4851.433309642265
0.23159848331988162, 4909.871278527995
0.243263636669357, 4939.09026297086
0.2549287900188324, 4939.09026297086
0.2665939433683078, 4939.09026297086
0.27825909671778315, 4909.871278527995
0.2899242500672585, 4866.042801863698
0.2977010189669087, 4807.604832977968
0.32491971011568466, 4661.509910763642
0.33658486346516003, 4603.071941877912
0.3482500168146354, 4530.02448077075
0.3599151701641108, 4471.58651188502
0.37158032351358616, 4398.5390507778575
0.38324547686306154, 4354.71057411356
0.3949106302125369, 4296.272605227829
0.4065757835620123, 4259.748874674248
0.42990609026096305, 4237.8346363421
0.4415712436104384, 4252.444128563532
0.4532363969599138, 4281.663113006397
0.4629573580844767, 4303.577351338546
0.47656670365886467, 4383.929558556424
0.48823185700834004, 4456.977019663587
0.4998970103578154, 4559.243465213614
0.5115621637072908, 4676.119402985075
0.5232273170567662, 4807.604832977968
0.5348924704062415, 4939.09026297086
0.5465576237557169, 5070.575692963754
0.5562785848802797, 5191.104003790571
0.5659995460048426, 5333.546552949538
0.5757205071294054, 5454.074863776357
0.5854414682539681, 5596.517412935324
0.595162429378531, 5728.0028429282165
0.6048833905030938, 5903.316749585407
0.6146043516276567, 6012.88794124615
0.6223811205273069, 6133.416252072969
0.6282136972020446, 6210.11608623549
0.6515440039009953, 6473.086946221275
0.6632091572504707, 6604.572376214168
0.6748743105999462, 6692.229329542763
0.6865394639494216, 6779.886282871358
0.6982046172988969, 6809.105267314223
0.7098697706483723, 6823.7147595356555
0.7195907317729351, 6823.7147595356555
0.7565303840462738, 6560.743899549871
0.7681955373957492, 6429.258469556978
0.777916498520312, 6308.730158730159
0.7856932674199623, 6188.201847903341
0.7934700363196124, 6067.673537076523
0.8012468052192628, 5947.145226249704
0.8070793818940004, 5771.831319592514
0.8168003430185632, 5640.345889599621
0.8206887274683884, 5475.989102108506
0.8284654963680386, 5344.503672115613
0.836242265267689, 5213.01824212272
0.8517958030669895, 4763.7763563136705
0.8595725719666397, 4643.248045486852
0.8654051486413773, 4500.805496327885
0.8712377253161151, 4358.362947168917
0.8790144942157653, 4237.8346363421
0.8848470708905031, 4106.349206349207
0.915954146489104, 3806.8546158098407
0.9276192998385794, 3887.206823027719
0.9373402609631422, 3996.7780146884625
0.94317283763788, 4084.434968017058
0.10381355932203387, 2979.1044776119397
0.10805084745762714, 3074.626865671642
0.1800847457627119, 4447.761194029851
0.17161016949152544, 4292.537313432836
0.19173728813559324, 4602.985074626866
0.19809322033898305, 4674.626865671642
0.20444915254237292, 4710.44776119403
0.21186440677966104, 4782.089552238806
0.30508474576271183, 4770.149253731343
0.31355932203389825, 4722.388059701492
0.4173728813559321, 4232.835820895522
0.635593220338983, 6286.567164179105
0.6408898305084746, 6382.089552238806
0.7319915254237288, 6776.119402985075
0.7394067796610169, 6716.417910447762
0.746822033898305, 6656.7164179104475
0.8411016949152542, 5104.477611940299
0.8453389830508474, 4997.014925373134
0.8495762711864406, 4889.552238805971
0.8919491525423727, 3994.0298507462685
0.8983050847457626, 3910.44776119403
0.9057203389830507, 3838.805970149254
